AHNS AP STATE MESSAGES LOG FOR logs/AP_State_Friday-15-10-2010-142953.log
TIME, REF_PHI, REF_THETA, REF_PSI, REF_X, REF_Y, REF_Z, PHI_ACTIVE, THETA_ACTIVE, PSI_ACTIVE, X_ACTIVE, Y_ACTIVE, Z_ACTIVE
4.23865,0,0,-16,0,0,0,0,0,0,0,0,0
4.2493,0,0,-16,0,0,0,0,0,0,0,0,0
4.25998,0,0,-32,0,0,0,0,0,0,0,0,0
4.27069,0,0,-32,0,0,0,0,0,0,0,0,0
4.28143,0,0,-32,0,0,0,0,0,0,0,0,0
4.29233,0,0,-32,0,0,0,0,0,0,0,0,0
4.30319,0,0,-32,0,0,0,0,0,0,0,0,0
4.31387,0,0,-32,0,0,0,0,0,0,0,0,0
4.32513,0,0,-16,0,0,0,0,0,0,0,0,0
4.33609,0,0,-16,0,0,0,0,0,0,0,0,0
4.34704,0,0,-32,0,0,0,0,0,0,0,0,0
4.35791,0,0,-32,0,0,0,0,0,0,0,0,0
4.3689,0,0,-32,0,0,0,0,0,0,0,0,0
4.37985,0,0,-32,0,0,0,0,0,0,0,0,0
4.39075,0,0,-32,0,0,0,0,0,0,0,0,0
4.4017,0,0,-32,0,0,0,0,0,0,0,0,0
4.41257,0,0,-32,0,0,0,0,0,0,0,0,0
4.42337,0,0,-32,0,0,0,0,0,0,0,0,0
4.43426,0,0,-32,0,0,0,0,0,0,0,0,0
4.44519,0,0,-32,0,0,0,0,0,0,0,0,0
4.45612,0,0,-32,0,0,0,0,0,0,0,0,0
4.46701,0,0,-32,0,0,0,0,0,0,0,0,0
4.47791,0,0,-32,0,0,0,0,0,0,0,0,0
4.48895,0,0,-32,0,0,0,0,0,0,0,0,0
4.4996,0,0,-32,0,0,0,0,0,0,0,0,0
4.51056,0,0,-32,0,0,0,0,0,0,0,0,0
4.52145,0,0,-32,0,0,0,0,0,0,0,0,0
4.53214,0,0,-32,0,0,0,0,0,0,0,0,0
4.54309,0,0,-32,0,0,0,0,0,0,0,0,0
4.55386,0,0,-32,0,0,0,0,0,0,0,0,0
4.56479,0,0,-32,0,0,0,0,0,0,0,0,0
4.57547,0,0,-32,0,0,0,0,0,0,0,0,0
4.58618,0,0,-16,0,0,0,0,0,0,0,0,0
4.59686,0,0,-16,0,0,0,0,0,0,0,0,0
4.60754,0,0,-32,0,0,0,0,0,0,0,0,0
4.61825,0,0,-32,0,0,0,0,0,0,0,0,0
4.62894,0,0,-32,0,0,0,0,0,0,0,0,0
4.63965,0,0,-32,0,0,0,0,0,0,0,0,0
4.65051,0,0,-32,0,0,0,0,0,0,0,0,0
4.66147,0,0,-32,0,0,0,0,0,0,0,0,0
4.67206,0,0,-32,0,0,0,0,0,0,0,0,0
4.68286,0,0,-32,0,0,0,0,0,0,0,0,0
4.69357,0,0,-32,0,0,0,0,0,0,0,0,0
4.70468,0,0,-32,0,0,0,0,0,0,0,0,0
4.71554,0,0,-32,0,0,0,0,0,0,0,0,0
4.7262,0,0,-32,0,0,0,0,0,0,0,0,0
4.73694,0,0,-16,0,0,0,0,0,0,0,0,0
4.74786,0,0,-16,0,0,0,0,0,0,0,0,0
4.7587,0,0,-32,0,0,0,0,0,0,0,0,0
4.76938,0,0,-32,0,0,0,0,0,0,0,0,0
4.78009,0,0,-16,0,0,0,0,0,0,0,0,0
4.79095,0,0,-16,0,0,0,0,0,0,0,0,0
4.80188,0,0,-32,0,0,0,0,0,0,0,0,0
4.81283,0,0,-32,0,0,0,0,0,0,0,0,0
4.82373,0,0,-32,0,0,0,0,0,0,0,0,0
4.83438,0,0,-32,0,0,0,0,0,0,0,0,0
4.84506,0,0,-32,0,0,0,0,0,0,0,0,0
4.85605,0,0,-32,0,0,0,0,0,0,0,0,0
4.86667,0,0,-32,0,0,0,0,0,0,0,0,0
4.87717,0,0,-32,0,0,0,0,0,0,0,0,0
4.88806,0,0,-32,0,0,0,0,0,0,0,0,0
4.89908,0,0,-32,0,0,0,0,0,0,0,0,0
4.90982,0,0,-32,0,0,0,0,0,0,0,0,0
