AHNS SENSOR MESSAGES LOG FOR logs/SENSOR_DATA_Friday-01-10-2010-163330.log
TIME, IMU_ROLL_DOT, IMU_PITCH_DOT, IMU_YAW_DOT, IMU_AX, IMU_AY, IMU_AZ, SENSOR_Z, COMPASS_PSI
1.23761,0,0,0,0,0,0,0.573,285.5
1.24878,0,0,0,0,0,0,0.573,285.511
1.25961,0,0,0,0,0,0,0.573,285.511
1.27042,0,0,0,0,0,0,0.59,285.5
1.2818,0,0,0,0,0,0,0.571,285.5
1.2926,0,0,0,0,0,0,0.571,285.509
1.30347,0,0,0,0,0,0,0.571,285.509
1.31445,0,0,0,0,0,0,0.541,285.5
1.32529,0,0,0,0,0,0,0.538,285.5
1.336,0,0,0,0,0,0,0.538,285.5
1.34683,0,0,0,0,0,0,0.533,285.5
1.35767,0,0,0,0,0,0,0.522,285.5
1.3685,0,0,0,0,0,0,0.514,285.5
1.37897,0,0,0,0,0,0,0.517,285.5
1.38983,0,0,0,0,0,0,0.514,285.5
1.40091,0,0,0,0,0,0,0.519,285.5
1.41174,0,0,0,0,0,0,0.528,285.5
1.42267,0,0,0,0,0,0,0.519,285.5
1.43359,0,0,0,0,0,0,0.519,285.5
