AHNS VICON STATE MESSAGES LOG FOR logs/Vicon_Wednesday-06-10-2010-071053.log
TIME, VICON_X, VICON_Y, VICON_Z, VICON_VX, VICON_VY, VICON_VZ, VICON_PHI, VICON_PSI
897.589,0,0,0,0,0,0,0,0,0
897.599,0,0,0,0,0,0,0,0,0
897.683,0,0,0,0,0,0,0,0,0
897.684,0,0,0,0,0,0,0,0,0
897.703,0,0,0,0,0,0,0,0,0
897.704,0,0,0,0,0,0,0,0,0
897.709,0,0,0,0,0,0,0,0,0
897.719,0,0,0,0,0,0,0,0,0
897.827,0,0,0,0,0,0,0,0,0
897.827,0,0,0,0,0,0,0,0,0
897.827,0,0,0,0,0,0,0,0,0
897.83,0,0,0,0,0,0,0,0,0
897.839,0,0,0,0,0,0,0,0,0
897.862,0,0,0,0,0,0,0,0,0
897.882,0,0,0,0,0,0,0,0,0
897.884,0,0,0,0,0,0,0,0,0
897.906,0,0,0,0,0,0,0,0,0
897.906,0,0,0,0,0,0,0,0,0
897.911,0,0,0,0,0,0,0,0,0
897.919,0,0,0,0,0,0,0,0,0
898.103,0,0,0,0,0,0,0,0,0
898.104,0,0,0,0,0,0,0,0,0
898.109,0,0,0,0,0,0,0,0,0
898.12,0,0,0,0,0,0,0,0,0
898.144,0,0,0,0,0,0,0,0,0
898.145,0,0,0,0,0,0,0,0,0
898.324,0,0,0,0,0,0,0,0,0
898.325,0,0,0,0,0,0,0,0,0
898.335,0,0,0,0,0,0,0,0,0
898.339,0,0,0,0,0,0,0,0,0
898.35,0,0,0,0,0,0,0,0,0
898.361,0,0,0,0,0,0,0,0,0
898.462,0,0,0,0,0,0,0,0,0
898.462,0,0,0,0,0,0,0,0,0
898.462,0,0,0,0,0,0,0,0,0
898.471,0,0,0,0,0,0,0,0,0
898.479,0,0,0,0,0,0,0,0,0
898.676,0,0,0,0,0,0,0,0,0
898.678,0,0,0,0,0,0,0,0,0
898.68,0,0,0,0,0,0,0,0,0
898.702,0,0,0,0,0,0,0,0,0
898.702,0,0,0,0,0,0,0,0,0
898.717,0,0,0,0,0,0,0,0,0
898.907,0,0,0,0,0,0,0,0,0
898.909,0,0,0,0,0,0,0,0,0
898.919,0,0,0,0,0,0,0,0,0
898.945,0,0,0,0,0,0,0,0,0
898.945,0,0,0,0,0,0,0,0,0
899.145,0,0,0,0,0,0,0,0,0
899.145,0,0,0,0,0,0,0,0,0
899.146,0,0,0,0,0,0,0,0,0
899.15,0,0,0,0,0,0,0,0,0
899.159,0,0,0,0,0,0,0,0,0
899.185,0,0,0,0,0,0,0,0,0
899.357,0,0,0,0,0,0,0,0,0
899.359,0,0,0,0,0,0,0,0,0
899.36,0,0,0,0,0,0,0,0,0
899.386,0,0,0,0,0,0,0,0,0
899.386,0,0,0,0,0,0,0,0,0
899.389,0,0,0,0,0,0,0,0,0
899.589,0,0,0,0,0,0,0,0,0
899.589,0,0,0,0,0,0,0,0,0
899.591,0,0,0,0,0,0,0,0,0
899.6,0,0,0,0,0,0,0,0,0
899.626,0,0,0,0,0,0,0,0,0
899.626,0,0,0,0,0,0,0,0,0
899.629,0,0,0,0,0,0,0,0,0
899.82,0,0,0,0,0,0,0,0,0
899.82,0,0,0,0,0,0,0,0,0
899.83,0,0,0,0,0,0,0,0,0
899.84,0,0,0,0,0,0,0,0,0
899.867,0,0,0,0,0,0,0,0,0
899.924,0,0,0,0,0,0,0,0,0
899.926,0,0,0,0,0,0,0,0,0
899.944,0,0,0,0,0,0,0,0,0
899.944,0,0,0,0,0,0,0,0,0
899.95,0,0,0,0,0,0,0,0,0
899.96,0,0,0,0,0,0,0,0,0
900.149,0,0,0,0,0,0,0,0,0
900.15,0,0,0,0,0,0,0,0,0
900.159,0,0,0,0,0,0,0,0,0
900.178,0,0,0,0,0,0,0,0,0
900.18,0,0,0,0,0,0,0,0,0
900.384,0,0,0,0,0,0,0,0,0
900.384,0,0,0,0,0,0,0,0,0
900.384,0,0,0,0,0,0,0,0,0
900.391,0,0,0,0,0,0,0,0,0
900.401,0,0,0,0,0,0,0,0,0
900.419,0,0,0,0,0,0,0,0,0
900.604,0,0,0,0,0,0,0,0,0
900.605,0,0,0,0,0,0,0,0,0
900.616,0,0,0,0,0,0,0,0,0
900.62,0,0,0,0,0,0,0,0,0
900.63,0,0,0,0,0,0,0,0,0
900.64,0,0,0,0,0,0,0,0,0
900.833,0,0,0,0,0,0,0,0,0
900.834,0,0,0,0,0,0,0,0,0
900.84,0,0,0,0,0,0,0,0,0
900.862,0,0,0,0,0,0,0,0,0
900.862,0,0,0,0,0,0,0,0,0
900.871,0,0,0,0,0,0,0,0,0
901.058,0,0,0,0,0,0,0,0,0
901.058,0,0,0,0,0,0,0,0,0
901.06,0,0,0,0,0,0,0,0,0
901.071,0,0,0,0,0,0,0,0,0
901.08,0,0,0,0,0,0,0,0,0
901.101,0,0,0,0,0,0,0,0,0
901.285,0,0,0,0,0,0,0,0,0
901.286,0,0,0,0,0,0,0,0,0
901.293,0,0,0,0,0,0,0,0,0
901.3,0,0,0,0,0,0,0,0,0
901.309,0,0,0,0,0,0,0,0,0
901.32,0,0,0,0,0,0,0,0,0
901.513,0,0,0,0,0,0,0,0,0
901.514,0,0,0,0,0,0,0,0,0
901.519,0,0,0,0,0,0,0,0,0
901.544,0,0,0,0,0,0,0,0,0
901.545,0,0,0,0,0,0,0,0,0
901.55,0,0,0,0,0,0,0,0,0
901.749,0,0,0,0,0,0,0,0,0
901.749,0,0,0,0,0,0,0,0,0
901.75,0,0,0,0,0,0,0,0,0
901.759,0,0,0,0,0,0,0,0,0
901.785,0,0,0,0,0,0,0,0,0
901.785,0,0,0,0,0,0,0,0,0
901.973,0,0,0,0,0,0,0,0,0
901.973,0,0,0,0,0,0,0,0,0
901.979,0,0,0,0,0,0,0,0,0
901.989,0,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0
902.029,0,0,0,0,0,0,0,0,0
902.198,0,0,0,0,0,0,0,0,0
902.201,0,0,0,0,0,0,0,0,0
902.228,0,0,0,0,0,0,0,0,0
902.228,0,0,0,0,0,0,0,0,0
902.231,-1.89494,6.04001,0.969662,-189.494,604.001,96.9662,0.178566,-0.680534,2.58737
902.425,-1.89488,6.03979,0.969696,0.000322626,-0.00112442,0.000176484,0.179029,-0.68023,2.58814
902.426,-1.89476,6.0398,0.969744,0.117181,0.00209325,0.0479875,0.178736,-0.6797,2.5878
902.432,-1.89481,6.03979,0.969699,-0.00765992,-0.000165482,-0.00757535,0.178832,-0.680259,2.58788
902.44,-1.89494,6.03993,0.969663,-0.0158283,0.016793,-0.00452197,0.1786,-0.680754,2.58805
902.459,-1.89494,6.03993,0.969663,-9.04013e-06,-1.39734e-06,4.65805e-06,0.1786,-0.680755,2.58805
902.46,-1.89463,6.03955,0.969746,0.0344707,-0.0421165,0.00918956,0.178518,-0.680347,2.58737
902.524,-1.89462,6.03953,0.969767,0.000111908,-0.000347482,0.000328316,0.178611,-0.680166,2.58692
902.526,-1.89501,6.03993,0.96966,-0.194277,0.20009,-0.0531425,0.178797,-0.680725,2.58831
902.541,-1.89454,6.03942,0.969771,0.0928158,-0.100714,0.0222405,0.178262,-0.680508,2.58694
902.541,-1.89458,6.03955,0.969791,-0.00364769,0.0126676,0.00193897,0.17842,-0.679785,2.58729
902.551,-1.89478,6.03978,0.969715,-0.0204277,0.0228158,-0.00762328,0.179124,-0.679842,2.58778
902.561,-1.89494,6.03993,0.969663,-0.0151996,0.0149871,-0.00518819,0.178599,-0.680753,2.58805
902.75,-1.89504,6.04004,0.969607,-0.000551159,0.000579745,-0.000295302,0.179246,-0.680739,2.58847
902.751,-1.89477,6.03982,0.969723,0.134545,-0.109996,0.0580457,0.178643,-0.67988,2.58825
902.761,-1.89473,6.0397,0.969739,0.0039121,-0.0116853,0.00155263,0.177895,-0.680691,2.58756
902.785,-1.89493,6.0399,0.969649,-0.0181769,0.017792,-0.00818756,0.179279,-0.680482,2.58794
902.785,-1.89483,6.03978,0.969669,0.0126117,-0.0148763,0.00257597,0.179222,-0.680408,2.58786
902.79,-1.89475,6.03965,0.969695,0.00828076,-0.0126077,0.00260444,0.178965,-0.680569,2.58743
902.978,-1.89472,6.03954,0.969748,0.000173662,-0.000589445,0.000284313,0.178516,-0.680552,2.58728
902.979,-1.89468,6.03967,0.96977,0.0173164,0.0639187,0.0109944,0.178479,-0.67986,2.58737
902.98,-1.89478,6.03978,0.969715,-0.0516546,0.0545764,-0.0278341,0.179124,-0.679842,2.58778
902.99,-1.89488,6.03986,0.969623,-0.00995389,0.00817805,-0.0091706,0.179283,-0.680742,2.58726
903.002,-1.89484,6.03967,0.969677,0.00326454,-0.0161989,0.00451271,0.178869,-0.680956,2.58779
903.021,-1.89484,6.03981,0.969683,0.00114135,0.0179234,0.000794439,0.178542,-0.680682,2.58797
903.022,-1.89476,6.0398,0.969744,0.00652713,-0.00128696,0.00554232,0.178737,-0.679699,2.5878
903.071,-1.89492,6.03977,0.969672,-0.00318805,-0.000521989,-0.00147593,0.179219,-0.68061,2.58777
903.072,-1.89496,6.0399,0.969598,-0.0397516,0.132125,-0.073946,0.179576,-0.680811,2.58837
903.08,-1.89481,6.0398,0.969633,0.0192044,-0.0126452,0.00441401,0.178138,-0.680343,2.58748
903.104,-1.89461,6.03957,0.969775,0.0182476,-0.0213253,0.0128818,0.178128,-0.680201,2.58739
903.104,-1.89461,6.03957,0.969775,2.41331e-06,2.89954e-07,-1.25633e-06,0.178128,-0.6802,2.58739
903.11,-1.89503,6.04014,0.969636,-0.0525828,0.0715334,-0.017416,0.178821,-0.680365,2.5878
903.309,-1.89503,6.03997,0.969579,-2.41805e-05,-0.000901674,-0.000309701,0.180607,-0.680194,2.58825
903.309,-1.89491,6.0399,0.969644,0.0129796,-0.0078128,0.00715813,0.17948,-0.680249,2.58829
903.31,-1.89452,6.03944,0.969801,0.0488547,-0.0578262,0.0196973,0.177874,-0.680362,2.58696
903.32,-1.89479,6.03981,0.969729,-0.0242127,0.0336582,-0.00658762,0.178443,-0.680116,2.58789
903.344,-1.89538,6.04064,0.969537,-0.0586068,0.0823814,-0.0191205,0.179651,-0.679957,2.58917
903.344,-1.89478,6.03978,0.969715,0.0590798,-0.0855637,0.0177216,0.179127,-0.679843,2.58779
903.351,-1.89427,6.03902,0.96983,0.0511986,-0.075746,0.0115086,0.178369,-0.68048,2.58589
903.361,-1.89475,6.03965,0.969695,-0.047572,0.0630015,-0.013444,0.178962,-0.68057,2.58743
903.385,-1.89501,6.04002,0.969623,-0.0266414,0.0370566,-0.00723892,0.179537,-0.680323,2.58837
903.385,-1.895,6.04007,0.969667,0.0017821,0.00543069,0.00485085,0.17847,-0.68045,2.5885
903.39,-1.89455,6.03946,0.969785,0.0450406,-0.0614799,0.0118784,0.17758,-0.680778,2.58706
903.402,-1.8945,6.03945,0.969796,0.00364302,-0.000747149,0.000860369,0.178069,-0.680126,2.58731
903.422,-1.89481,6.03979,0.969699,-0.0339352,0.0385575,-0.010748,0.178831,-0.68026,2.58788
903.422,-1.89501,6.04002,0.969623,-0.0227309,0.0253335,-0.00845586,0.179537,-0.680321,2.58837
903.43,-1.89484,6.03965,0.969698,0.0177046,-0.0377888,0.00751617,0.178965,-0.680771,2.58735
903.441,-1.89451,6.03931,0.969824,0.0296428,-0.0300544,0.0114971,0.177813,-0.680493,2.58679
903.464,-1.89484,6.0398,0.969648,-0.0326545,0.0485935,-0.0176203,0.179126,-0.680588,2.58831
903.464,-1.89489,6.03993,0.969708,-0.00583535,0.0144625,0.0066589,0.178505,-0.680193,2.58797
903.471,-1.89487,6.03991,0.969689,0.00211404,-0.00230031,-0.0017727,0.179382,-0.679682,2.58821
903.48,-1.89458,6.03955,0.969791,0.0319067,-0.039299,0.011343,0.178422,-0.679783,2.58729
903.505,-1.89481,6.03979,0.969699,-0.0229865,0.0243389,-0.00918534,0.178831,-0.68026,2.58788
903.506,-1.89508,6.03994,0.969621,-0.0244162,0.012988,-0.00706612,0.179768,-0.680515,2.58931
903.51,-1.89496,6.03991,0.969633,0.0134195,-0.00282189,0.00134218,0.178989,-0.680905,2.58804
903.52,-1.89472,6.03956,0.969727,0.0234767,-0.034766,0.00939614,0.178423,-0.680734,2.58773
903.547,-1.8947,6.03955,0.969743,0.00232636,-0.00140197,0.00141968,0.178714,-0.680314,2.58763
903.547,-1.89473,6.03969,0.969704,-0.00412924,0.0157847,-0.0043307,0.178482,-0.680604,2.5879
903.551,-1.89501,6.03993,0.96966,-0.0248205,0.0215476,-0.0039776,0.178797,-0.680721,2.58831
903.56,-1.89473,6.03967,0.969725,0.0280119,-0.0259125,0.0064841,0.178577,-0.680423,2.58745
903.576,-1.89456,6.03941,0.969742,0.0162993,-0.0261371,0.00167545,0.178648,-0.680653,2.58693
903.58,-1.89502,6.04014,0.969535,-0.0511786,0.0808738,-0.0229388,0.178714,-0.680359,2.58773
903.59,-1.89492,6.03977,0.969672,0.00954206,-0.0331952,0.0124325,0.17922,-0.680609,2.58777
903.601,-1.89468,6.03966,0.969735,0.0236373,-0.011021,0.00632434,0.179067,-0.67977,2.58771
903.698,-1.89468,6.03967,0.96977,2.78293e-05,0.000105512,0.00036792,0.17848,-0.679858,2.58737
903.698,-1.89466,6.03946,0.969795,0.0185378,-0.210864,0.0243889,0.178453,-0.680216,2.58788
903.701,-1.89465,6.03957,0.96973,0.00216122,0.0212437,-0.0129722,0.178225,-0.680763,2.58747
903.71,-1.89486,6.03979,0.969654,-0.0255756,0.0284827,-0.00951138,0.178929,-0.680825,2.58796
903.72,-1.89484,6.03964,0.969698,0.00187326,-0.0148734,0.00443869,0.178964,-0.680773,2.58734
903.741,-1.89462,6.03952,0.969732,0.0196157,-0.0115378,0.0030437,0.179198,-0.680077,2.58726
903.831,-1.89499,6.04001,0.969639,-0.0036732,0.00489366,-0.000930056,0.179828,-0.679905,2.58827
903.833,-1.8948,6.0397,0.969736,0.0930511,-0.15351,0.0488633,0.178091,-0.680661,2.58782
903.841,-1.89496,6.03991,0.969633,-0.0220317,0.030336,-0.0147413,0.178988,-0.680899,2.58804
903.862,-1.89453,6.0393,0.969795,0.0425148,-0.061474,0.0161711,0.178202,-0.680637,2.58677
903.862,-1.89464,6.03954,0.969751,-0.0125106,0.0272552,-0.00487532,0.178318,-0.680584,2.58702
903.896,-1.89483,6.03978,0.969669,-0.00547555,0.00690793,-0.00239859,0.17922,-0.680408,2.58786
903.897,-1.89489,6.03993,0.969607,-0.029014,0.0745393,-0.0309401,0.178395,-0.680182,2.58791
903.902,-1.89442,6.03932,0.969822,0.0934268,-0.120971,0.0428228,0.177813,-0.680285,2.58688
903.91,-1.89454,6.03947,0.969901,-0.014667,0.0186559,0.00994149,0.177877,-0.680359,2.58695
903.921,-1.89507,6.04013,0.969613,-0.0484164,0.0601362,-0.0262351,0.180084,-0.679741,2.5887
903.943,-1.89504,6.04004,0.969607,0.00352167,-0.0105147,-0.000595885,0.179247,-0.680738,2.58847
904.115,-1.89473,6.03969,0.969704,0.00165071,-0.00187602,0.00052307,0.178484,-0.680605,2.5879
904.116,-1.89473,6.03967,0.969725,0.00706116,-0.0222158,0.0210954,0.178578,-0.680425,2.58745
904.121,-1.89451,6.03932,0.969788,0.043279,-0.0688541,0.0126171,0.178586,-0.680317,2.58753
904.139,-1.89491,6.03993,0.96965,-0.0447348,0.0669557,-0.0153232,0.178496,-0.679587,2.58809
904.14,-1.8953,6.04042,0.96957,-0.0433714,0.0545987,-0.00892782,0.179236,-0.680584,2.58908
904.151,-1.89491,6.03991,0.969679,0.0357253,-0.0458969,0.00987611,0.178895,-0.680337,2.58796
904.346,-1.89478,6.03978,0.969715,0.000658908,-0.000700873,0.000188487,0.179126,-0.679844,2.58778
904.346,-1.89464,6.03954,0.969751,0.0699707,-0.117963,0.0180884,0.178319,-0.680583,2.58702
904.351,-1.89493,6.0399,0.969649,-0.0478706,0.0589204,-0.0170107,0.179279,-0.680483,2.58794
904.36,-1.89483,6.03978,0.969669,0.0112215,-0.0132075,0.00228518,0.179222,-0.680408,2.58786
904.379,-1.89465,6.03953,0.969716,0.016702,-0.0222389,0.00422563,0.178906,-0.680493,2.58736
904.425,-1.89464,6.03954,0.969751,4.4786e-05,0.000182412,0.000649217,0.178319,-0.680584,2.58702
904.426,-1.8945,6.03943,0.969817,0.0736416,-0.0588827,0.0329348,0.178164,-0.679945,2.58686
904.43,-1.89513,6.04025,0.96958,-0.210707,0.274172,-0.078871,0.179466,-0.680349,2.58821
904.44,-1.89518,6.04031,0.969585,-0.00552341,0.0058208,0.000489576,0.179371,-0.680273,2.58934
904.462,-1.89471,6.03968,0.96972,0.043259,-0.0572956,0.0122268,0.178776,-0.680185,2.58781
904.462,-1.89459,6.03942,0.969726,0.0132411,-0.0280759,0.000719135,0.178356,-0.681069,2.58702
904.656,-1.89498,6.03992,0.96964,-0.00204498,0.0026023,-0.000449389,0.179865,-0.680136,2.58896
904.656,-1.8951,6.04018,0.969611,-0.059828,0.12879,-0.0143789,0.179114,-0.680434,2.58891
904.66,-1.89444,6.03931,0.969792,0.131902,-0.174979,0.0361953,0.178203,-0.680431,2.58687
904.672,-1.89441,6.03916,0.969831,0.00309285,-0.01186,0.00324529,0.178432,-0.680143,2.5866
904.68,-1.89501,6.04002,0.969623,-0.0761312,0.107411,-0.026008,0.179535,-0.680322,2.58837
904.701,-1.89493,6.0399,0.969649,0.00827296,-0.0125891,0.00260929,0.179281,-0.680483,2.58794
904.88,-1.89479,6.03981,0.969628,0.000756768,-0.000466102,-0.000109622,0.178338,-0.680108,2.58783
904.882,-1.89468,6.03958,0.969736,0.05577,-0.115944,0.0540451,0.179101,-0.679995,2.58839
904.895,-1.89465,6.03957,0.96973,0.00247579,-0.00105689,-0.000641962,0.178226,-0.680763,2.58747
904.902,-1.89534,6.04051,0.969518,-0.0687275,0.0942393,-0.0211688,0.179492,-0.680684,2.58882
904.91,-1.89483,6.03978,0.969669,0.0635087,-0.091239,0.0189137,0.179224,-0.680408,2.58787
904.921,-1.89433,6.03916,0.969834,0.0451229,-0.0558073,0.014926,0.178238,-0.680176,2.58634
905.11,-1.89465,6.03953,0.969716,-0.00165322,0.00195378,-0.000623297,0.178905,-0.680491,2.58736
905.112,-1.89465,6.03953,0.969716,-8.1697e-05,-9.72959e-05,3.54554e-05,0.178906,-0.680494,2.58736
905.12,-1.89518,6.04028,0.969606,-0.0662674,0.0938475,-0.0136848,0.179467,-0.680092,2.5889
905.146,-1.89476,6.03971,0.969745,0.0420528,-0.0572191,0.0138989,0.178772,-0.679925,2.58849
905.146,-1.8946,6.03954,0.969739,0.0155427,-0.0172192,-0.000641293,0.177642,-0.681112,2.58645
905.352,-1.89483,6.03978,0.969669,-0.00117122,0.00121492,-0.000354925,0.17922,-0.680409,2.58786
905.352,-1.89474,6.03978,0.969637,0.0464687,0.00187777,-0.0159775,0.177752,-0.680462,2.5868
905.352,-1.89505,6.03993,0.969672,-0.156385,0.0752106,0.0173031,0.179474,-0.680191,2.58888
905.352,-1.89494,6.03992,0.969685,0.010449,-0.000686137,0.0011688,0.179768,-0.679567,2.58888
905.36,-1.89484,6.03966,0.969699,0.0102387,-0.0291271,0.00156537,0.180037,-0.679763,2.58862
905.376,-1.89491,6.0399,0.969643,-0.00634944,0.0219558,-0.00505057,0.179479,-0.680246,2.5883
905.56,-1.8949,6.03979,0.969702,7.46436e-05,-0.000617487,0.000308769,0.178833,-0.680465,2.58779
905.562,-1.89481,6.03979,0.969699,0.0445991,0.00368191,-0.00134821,0.178832,-0.680264,2.58788
905.579,-1.89499,6.04004,0.969653,-0.020396,0.0272092,-0.00517233,0.179149,-0.680176,2.58839
905.581,-1.89508,6.0402,0.969641,-0.00971957,0.0175378,-0.00132663,0.178726,-0.680288,2.58893
905.591,-1.89495,6.04007,0.969611,0.0118603,-0.0115964,-0.00267395,0.178266,-0.679874,2.58836
905.789,-1.89464,6.03954,0.969751,0.00155167,-0.00267417,0.000710071,0.178319,-0.68059,2.58701
905.79,-1.89493,6.04005,0.96967,-0.142528,0.254555,-0.0402905,0.178084,-0.680567,2.58783
905.791,-1.89456,6.03942,0.969777,0.367845,-0.634792,0.106448,0.178061,-0.680749,2.58658
905.802,-1.89489,6.0399,0.969694,-0.0294135,0.0437154,-0.00751657,0.179184,-0.679923,2.58786
905.827,-1.8951,6.04015,0.969597,-0.0234807,0.0278222,-0.0108151,0.179794,-0.68016,2.5888
905.827,-1.89475,6.03965,0.969695,0.0387854,-0.0551034,0.0109292,0.178967,-0.680567,2.58744
905.88,-1.89496,6.03991,0.969633,-0.00348811,0.00433079,-0.00103542,0.178988,-0.680901,2.58804
905.881,-1.89522,6.04041,0.969568,-0.259803,0.49342,-0.064822,0.179044,-0.680463,2.58875
905.9,-1.89509,6.04005,0.969634,0.014108,-0.0390868,0.00732204,0.179055,-0.68056,2.58875
905.914,-1.89508,6.04017,0.969627,0.00105522,0.00855021,-0.000584399,0.179407,-0.680015,2.58882
905.914,-1.89494,6.03993,0.969663,0.0200128,-0.0336891,0.00515799,0.178601,-0.680753,2.58806
905.92,-1.89486,6.03988,0.969653,0.00730865,-0.00516334,-0.00100682,0.178896,-0.680598,2.58728
906.109,-1.89499,6.04001,0.969639,-0.000665922,0.000684831,-7.4524e-05,0.179829,-0.679906,2.58827
906.11,-1.89465,6.03962,0.969715,0.167491,-0.194828,0.0381132,0.178872,-0.680266,2.58667
906.121,-1.89506,6.03999,0.969664,-0.0448111,0.041657,-0.00563167,0.18042,-0.680623,2.5884
906.142,-1.89491,6.0399,0.969644,0.0159707,-0.00985814,-0.00228535,0.179481,-0.68025,2.5883
906.142,-1.8951,6.04018,0.969611,-0.0188265,0.0276866,-0.00325873,0.179115,-0.680434,2.58891
906.347,-1.89484,6.03981,0.969683,0.00136,-0.00188872,0.000369186,0.178543,-0.680678,2.58798
906.348,-1.89492,6.0398,0.969686,-0.0445244,-0.00378351,0.00130233,0.178539,-0.680878,2.58789
906.348,-1.89512,6.04016,0.969581,-0.0991257,0.180513,-0.0523202,0.179503,-0.680579,2.5889
906.35,-1.895,6.04003,0.969618,0.0115027,-0.012208,0.00329356,0.179737,-0.680085,2.58873
906.36,-1.89463,6.03955,0.969746,0.041103,-0.0532599,0.0142205,0.178519,-0.680347,2.58737
906.388,-1.89481,6.03979,0.969699,-0.0167012,0.0222275,-0.00422668,0.178832,-0.680262,2.58788
906.562,-1.895,6.04003,0.969617,-0.00097453,0.00122932,-0.000426892,0.179735,-0.680085,2.58872
906.564,-1.89468,6.03966,0.969735,0.156267,-0.184638,0.0588936,0.179066,-0.67977,2.5877
906.578,-1.89487,6.04003,0.96966,-0.0261008,0.053337,-0.0106974,0.178767,-0.68039,2.58769
906.58,-1.89489,6.03992,0.969673,-0.00293607,-0.0125739,0.00141305,0.17909,-0.680101,2.58831
906.591,-1.89509,6.04002,0.96962,-0.0192633,0.0101512,-0.00529187,0.179734,-0.680287,2.58863
906.788,-1.89509,6.04005,0.969634,-2.4977e-05,0.00016185,7.11906e-05,0.179055,-0.680562,2.58875
906.789,-1.89494,6.03993,0.969663,0.15371,-0.124787,0.0285607,0.178601,-0.680756,2.58805
906.791,-1.89488,6.03979,0.969696,0.0277844,-0.067682,0.0167821,0.179031,-0.680229,2.58814
906.802,-1.89473,6.03966,0.96969,0.0137557,-0.0122403,-0.000592314,0.179163,-0.680331,2.58779
906.816,-1.89477,6.03967,0.96968,-0.00438395,0.000866365,-0.00102906,0.178673,-0.680986,2.58753
906.82,-1.89489,6.03992,0.969673,-0.0149134,0.0315587,-0.000803762,0.17909,-0.680103,2.58831
906.83,-1.89472,6.03953,0.969713,0.0174917,-0.0387664,0.00399795,0.179103,-0.680458,2.58762
907.022,-1.89465,6.03953,0.969716,0.000378942,3.10998e-06,1.44337e-05,0.178906,-0.680494,2.58736
907.022,-1.89479,6.03964,0.969708,-0.0732821,0.0513335,-0.00377026,0.179452,-0.680118,2.5876
907.022,-1.89506,6.04004,0.96965,-0.271199,0.402488,-0.0583445,0.179345,-0.680145,2.58865
907.032,-1.89476,6.03966,0.96971,0.0309677,-0.0373968,0.00605174,0.178097,-0.680921,2.58714
907.04,-1.89471,6.03968,0.96972,0.00512606,0.00125155,0.00101292,0.178774,-0.680187,2.5878
907.063,-1.89476,6.03954,0.969725,-0.00472474,-0.0126549,0.0004857,0.179779,-0.679926,2.58819
907.245,-1.8949,6.03978,0.969667,-0.000725598,0.00124088,-0.000300079,0.179419,-0.680374,2.58813
907.246,-1.89501,6.03992,0.969682,-0.0524468,0.0732433,0.007748,0.179965,-0.679533,2.58914
907.254,-1.89453,6.03943,0.969766,0.0687826,-0.0703415,0.0119722,0.17846,-0.68027,2.5873
907.26,-1.89453,6.0393,0.969795,-0.0011047,-0.0222481,0.00477357,0.178199,-0.680634,2.58677
907.27,-1.89496,6.0399,0.969598,-0.0389012,0.054965,-0.0178721,0.179574,-0.68081,2.58837
907.28,-1.89502,6.03988,0.969617,-0.00639951,-0.00230011,0.00184885,0.179868,-0.680597,2.58819
907.473,-1.89483,6.03978,0.969669,0.00100399,-0.000528179,0.000275446,0.179223,-0.68041,2.58786
907.474,-1.89465,6.03957,0.96973,0.0896183,-0.106179,0.0301816,0.178226,-0.680764,2.58747
907.48,-1.89511,6.04004,0.969605,-0.0765386,0.0785857,-0.0208776,0.179442,-0.680706,2.58873
907.499,-1.89482,6.03965,0.969693,0.0324222,-0.0428453,0.00979407,0.179164,-0.680536,2.5877
907.503,-1.89518,6.04027,0.969571,-0.0277582,0.0478847,-0.00935584,0.180051,-0.680001,2.58923
907.51,-1.89501,6.04002,0.969623,0.0236493,-0.0358764,0.00740012,0.17954,-0.680321,2.58838
907.703,-1.89491,6.03981,0.969681,0.000567975,-0.00112438,0.000304655,0.178739,-0.680647,2.58824
907.703,-1.89491,6.03988,0.969664,0.000184682,0.0361582,-0.0081861,0.179571,-0.680063,2.58784
907.704,-1.8953,6.04038,0.969521,-0.197906,0.247361,-0.0717221,0.180501,-0.680224,2.5893
907.71,-1.89494,6.03992,0.969628,0.0604897,-0.0761714,0.0178135,0.179189,-0.680665,2.58839
907.72,-1.89473,6.03969,0.969704,0.0204534,-0.0228062,0.00761215,0.178484,-0.680605,2.5879
907.739,-1.89487,6.03994,0.969703,-0.0124965,0.0223487,-0.000106496,0.178702,-0.679956,2.58832
907.743,-1.89477,6.03965,0.969738,0.00828109,-0.0236824,0.00292585,0.179065,-0.679969,2.58762
907.926,-1.89512,6.04016,0.969581,-0.00191321,0.00279254,-0.000855678,0.179504,-0.680579,2.5889
907.942,-1.89475,6.03965,0.969695,0.0535135,-0.0730571,0.0162892,0.178967,-0.680568,2.58744
907.942,-1.89489,6.03992,0.969673,-0.0180873,0.0334744,-0.00276979,0.17909,-0.680103,2.58831
907.952,-1.89491,6.0399,0.969643,-0.00171392,-0.00137198,-0.00247974,0.179479,-0.680245,2.5883
907.96,-1.89503,6.03994,0.969667,-0.0169887,0.00500128,0.00331901,0.179672,-0.679953,2.58923
908.151,-1.89493,6.03983,0.969665,0.000531601,-0.000602626,-8.79969e-06,0.178448,-0.681062,2.58834
908.152,-1.89484,6.03963,0.969663,0.0459351,-0.0950776,-0.000975385,0.179552,-0.680682,2.58768
908.161,-1.89459,6.03942,0.969726,0.0249978,-0.0211719,0.00631313,0.178357,-0.681073,2.58702
908.182,-1.89491,6.03991,0.969679,-0.0321242,0.0490422,-0.00475769,0.178892,-0.68034,2.58795
908.182,-1.89475,6.03966,0.969796,0.0147062,-0.0234436,0.010666,0.179072,-0.680577,2.5875
908.383,-1.8948,6.03977,0.96972,-0.000272384,0.000596149,-0.000387019,0.178927,-0.680081,2.58743
